"","varbtwn_start","varwin_start","varbtwn_end","varwin_end","turnover","carriers","tenure_end","emps_end","cond","rep_no","b1","b2","b3","r0","r1","r2","select","s0","s1"
"187",0.813944695814484,0.0985080765618315,0.808158508784674,0.0288783155531031,0.0628099173553719,0.812594340877472,11,6,1,1,0.3,0.3,0.1,0.06,0.1,0.05,1,0.06,0.1
"188",0.813944695814484,0.0985080765618315,0.671525378456613,0.109858314099897,0.0688154269972452,0.941535027391662,9,8,1,1,0.3,0.3,0.1,0.06,0.1,0.05,1,0.06,1
"189",0.813944695814484,0.0985080765618315,0.697106972858251,0.85023683226518,0.0704683195592287,0.939918309065973,8.5,9,1,1,0.3,0.3,0.1,0.06,0.1,0.05,1,0.06,10
"190",0.813944695814484,0.0985080765618315,0.830895573706549,0.0451298034458543,0.0651056014692378,0,10,1,1,1,0.3,0.3,0.1,0.06,0.1,0.05,1,1,0.1
"191",0.813944695814484,0.0985080765618315,0.853115145218625,0.48040587006627,0.0919926538108356,0,7,2,1,1,0.3,0.3,0.1,0.06,0.1,0.05,1,1,1
"192",0.813944695814484,0.0985080765618315,4.27435565931366,5.18914195210742,0.104224058769513,0,6,1,1,1,0.3,0.3,0.1,0.06,0.1,0.05,1,1,10
"193",0.813944695814484,0.0985080765618315,0.798326948099436,0.0289264570534599,0.0593480257116621,0.834258081661446,11,6,1,1,0.3,0.3,0.1,0.06,1,0.05,1,0,0.1
"194",0.813944695814484,0.0985080765618315,0.609654545499529,0.158603142199594,0.0600459136822773,0.991303543555778,10,9,1,1,0.3,0.3,0.1,0.06,1,0.05,1,0,1
"195",0.813944695814484,0.0985080765618315,0.601853174331978,0.15024522607457,0.0597704315886134,0.999414939184119,11,9,1,1,0.3,0.3,0.1,0.06,1,0.05,1,0,10
"196",0.813944695814484,0.0985080765618315,0.805201970953723,0.0296041159879767,0.0595867768595041,0.816407434549073,11,6,1,1,0.3,0.3,0.1,0.06,1,0.05,1,0.03,0.1
"197",0.813944695814484,0.0985080765618315,0.590894095093575,0.126129500415497,0.0597520661157025,0.965302284156194,10,8,1,1,0.3,0.3,0.1,0.06,1,0.05,1,0.03,1
"198",0.813944695814484,0.0985080765618315,0.624422470811151,0.466756327299501,0.0611845730027548,0.967100426394076,10,8,1,1,0.3,0.3,0.1,0.06,1,0.05,1,0.03,10
"199",0.813944695814484,0.0985080765618315,0.806070466266463,0.0287524779885195,0.0597245179063361,0.803694785818772,12,6,1,1,0.3,0.3,0.1,0.06,1,0.05,1,0.06,0.1
"200",0.813944695814484,0.0985080765618315,0.600435948617856,0.135653236111146,0.0599816345270891,0.942597111927122,10,7,1,1,0.3,0.3,0.1,0.06,1,0.05,1,0.06,1
"201",0.813944695814484,0.0985080765618315,0.635649251441479,0.725046717274891,0.061763085399449,0.939240785112315,11.5,8,1,1,0.3,0.3,0.1,0.06,1,0.05,1,0.06,10
"202",0.813944695814484,0.0985080765618315,0.819994103680924,0.0420170027538317,0.0589348025711662,0,11,1,1,1,0.3,0.3,0.1,0.06,1,0.05,1,1,0.1
"203",0.813944695814484,0.0985080765618315,0.893086954024237,0.458508880200575,0.0630119375573921,0,10,2,1,1,0.3,0.3,0.1,0.06,1,0.05,1,1,1
"204",0.813944695814484,0.0985080765618315,2.77371934710371,4.72384510220794,0.0898530762167126,0,6.5,2,1,1,0.3,0.3,0.1,0.06,1,0.05,1,1,10
"205",0.813944695814484,0.0985080765618315,0.807012144323049,0.0304637209860197,0.0593388429752066,0.84403939299244,11,7,1,1,0.3,0.3,0.1,0.06,10,0.05,1,0,0.1
"206",0.813944695814484,0.0985080765618315,0.587286111068388,0.140065704458106,0.0591551882460973,0.991321693770392,11,8.5,1,1,0.3,0.3,0.1,0.06,10,0.05,1,0,1
"207",0.813944695814484,0.0985080765618315,0.558566618392714,0.162548980983007,0.0596969696969697,0.998039865025264,11,9,1,1,0.3,0.3,0.1,0.06,10,0.05,1,0,10
"208",0.813944695814484,0.0985080765618315,0.791119196899699,0.029734511399648,0.0594490358126722,0.817123366391105,11,6,1,1,0.3,0.3,0.1,0.06,10,0.05,1,0.03,0.1
"209",0.813944695814484,0.0985080765618315,0.576045808039028,0.130842271966314,0.0603122130394858,0.967390087483512,11,8,1,1,0.3,0.3,0.1,0.06,10,0.05,1,0.03,1
"210",0.813944695814484,0.0985080765618315,0.575424442145155,0.450093471150379,0.0588062442607897,0.971710547056493,10,8,1,1,0.3,0.3,0.1,0.06,10,0.05,1,0.03,10
"211",0.813944695814484,0.0985080765618315,0.797097669021984,0.0297447770794283,0.0593296602387512,0.788489934598196,10,5,1,1,0.3,0.3,0.1,0.06,10,0.05,1,0.06,0.1
"212",0.813944695814484,0.0985080765618315,0.533616657446489,0.133258934115304,0.0595684113865932,0.939692687286394,11,7,1,1,0.3,0.3,0.1,0.06,10,0.05,1,0.06,1
"213",0.813944695814484,0.0985080765618315,0.600702114435591,0.649260884838492,0.0595224977043159,0.938495957932959,11,8,1,1,0.3,0.3,0.1,0.06,10,0.05,1,0.06,10
"214",0.813944695814484,0.0985080765618315,0.81135717922353,0.0410018755109874,0.059485766758494,0,11,1,1,1,0.3,0.3,0.1,0.06,10,0.05,1,1,0.1
"215",0.813944695814484,0.0985080765618315,0.807060698210376,0.456026092167298,0.0611845730027548,0,10,1,1,1,0.3,0.3,0.1,0.06,10,0.05,1,1,1
"216",0.813944695814484,0.0985080765618315,2.84517388703646,4.47253193169505,0.0617263544536272,0,10,1,1,1,0.3,0.3,0.1,0.06,10,0.05,1,1,10
"217",0.813944695814484,0.0985080765618315,0.813433687355378,0.0278445618405157,0.00446280991735537,0.2999198276471,108,2,1,1,0.6,0.3,0.1,0,0.1,0.05,1,0,0.1
"218",0.813944695814484,0.0985080765618315,0.799326615409898,0.0679855686405495,0.00677685950413223,0.891768818055583,116,2,1,1,0.6,0.3,0.1,0,0.1,0.05,1,0,1
