"","varbtwn_start","varwin_start","varbtwn_end","varwin_end","turnover","carriers","tenure_end","emps_end","optimize","cond","rep_no","b1","b2","b3","r0","r1","r2","s0","s1"
"41",1.06465620206696,0.0969111167769423,1.06243623658326,0.0345812452695567,0.0341230486685032,0.685882786489682,23,3,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.1
"42",1.06465620206696,0.0969111167769423,1.04400317960044,0.0468025180059712,0.0392378328741965,0.854948020723405,17,5,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.2
"43",1.06465620206696,0.0969111167769423,1.00810674744809,0.0804783458530334,0.0433149678604224,0.908937814648366,17,6,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.3
"44",1.06465620206696,0.0969111167769423,0.941012954570005,0.141635433569883,0.048870523415978,0.924755547751358,13,6,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.4
"45",1.06465620206696,0.0969111167769423,0.879717891614767,0.105677242738035,0.0516253443526171,0.954469181448601,15,7,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.5
"46",1.06465620206696,0.0969111167769423,0.858539016258807,0.136843855510395,0.05089072543618,0.952833911070667,14,7,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.6
"47",1.06465620206696,0.0969111167769423,0.656716834677448,0.362266052527792,0.0553443526170799,0.961457545761775,12,7,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.7
"48",1.06465620206696,0.0969111167769423,0.117170299950945,0.222881894488948,0.0592561983471074,0.966281479742144,11,8,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.8
"49",1.06465620206696,0.0969111167769423,0.0740471610230709,0.170852432218317,0.0584297520661157,0.966397603272867,13,8,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.9
"50",1.06465620206696,0.0969111167769423,0.0602002628593795,0.116685311303887,0.0570431588613407,0.970332206634512,14,8,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1
"51",1.06465620206696,0.0969111167769423,0.049458705556163,0.112279160397837,0.0552433425160698,0.967557022852851,15,7,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.1
"52",1.06465620206696,0.0969111167769423,0.0418149900815385,0.0961463559168544,0.05544536271809,0.966948123791198,15,7,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.2
"53",1.06465620206696,0.0969111167769423,0.0420782953270918,0.120061560264945,0.0541322314049587,0.967929507968995,16,7,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.3
"54",1.06465620206696,0.0969111167769423,0.0355581592700679,0.135600237209312,0.0535629017447199,0.971421515383957,15,7,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.4
"55",1.06465620206696,0.0969111167769423,0.0416900252891819,0.117655356936431,0.0536179981634527,0.968241418245849,15,7,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.5
"56",1.06465620206696,0.0969111167769423,0.033983565908696,0.103026092528148,0.0537190082644628,0.968319952923463,15,7,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.6
"57",1.06465620206696,0.0969111167769423,0.0506889184462259,0.120208764583798,0.0528741965105601,0.967879841906798,16,7,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.7
"58",1.06465620206696,0.0969111167769423,0.0472188825006482,0.109480695098183,0.054297520661157,0.9688969709683,16,7,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.8
"59",1.06465620206696,0.0969111167769423,0.0464791937484803,0.125833626979146,0.0532506887052342,0.973048757089083,16,7,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.9
"60",1.06465620206696,0.0969111167769423,0.0374781637360171,0.141995523121743,0.0546648301193756,0.968928180092627,16,7,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,2
"61",1.06465620206696,0.0969111167769423,1.05831699373487,0.0352632186173101,0.0352984389348026,0,21,2,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,0.1
"62",1.06465620206696,0.0969111167769423,1.07068518819884,0.0766994814627467,0.0394582185491276,0,17,2,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,0.2
"63",1.06465620206696,0.0969111167769423,1.07520551232148,0.106967034114861,0.0425436179981634,0,16,1,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,0.3
"64",1.06465620206696,0.0969111167769423,1.06467029411896,0.138996004426036,0.0452157943067034,0,15,1,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,0.4
"65",1.06465620206696,0.0969111167769423,1.07524712235672,0.203470433913502,0.0484022038567493,0,14,2,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,0.5
"66",1.06465620206696,0.0969111167769423,1.0380077121717,0.228737295529349,0.0526262626262626,0,13,1,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,0.6
"67",1.06465620206696,0.0969111167769423,1.07594930233567,0.28459897613615,0.0524609733700643,0,13,2,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,0.7
"68",1.06465620206696,0.0969111167769423,1.11991398869089,0.336187229820049,0.0557943067033976,0,11,1,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,0.8
"69",1.06465620206696,0.0969111167769423,1.11880081299523,0.391254342976921,0.0551790633608815,0,11,2,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,0.9
"70",1.06465620206696,0.0969111167769423,1.08198914009962,0.39481186508149,0.0559871441689624,0,12,2,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,1
"71",1.06465620206696,0.0969111167769423,1.12053738848063,0.485047425778671,0.0584389348025712,0,11,1,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,1.1
"72",1.06465620206696,0.0969111167769423,1.05653381573075,0.502666947613542,0.0585858585858586,0,10,1,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,1.2
"73",1.06465620206696,0.0969111167769423,0.99884542612954,0.495425547189367,0.0587603305785124,0,12,1,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,1.3
"74",1.06465620206696,0.0969111167769423,1.12900359093998,0.662929136710313,0.0614233241505969,0,10,1,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,1.4
"75",1.06465620206696,0.0969111167769423,1.06574023259791,0.617056545979098,0.0610284664830119,0,11,2,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,1.5
"76",1.06465620206696,0.0969111167769423,1.07441629915547,0.676595841390804,0.0611570247933884,0,10,1,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,1.6
"77",1.06465620206696,0.0969111167769423,1.06543679748572,0.768366948305312,0.0623507805325987,0,10,2,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,1.7
"78",1.06465620206696,0.0969111167769423,1.08813415559156,0.726323628147512,0.0624977043158861,0,9.5,2,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,1.8
"79",1.06465620206696,0.0969111167769423,1.10217672203515,0.833142237432348,0.0631129476584022,0,10,1,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,1.9
"80",1.06465620206696,0.0969111167769423,1.16127937747125,0.858375879023738,0.0629292929292929,0,10,1,0,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,2
"81",1.06465620206696,0.0969111167769423,1.02783797123597,0.0918989482775696,0.0424885215794307,0.772823376616497,15.5,4,0,1,2,0,0.3,0.1,0.03,0.1,0.05,0.03,0.1
"82",1.06465620206696,0.0969111167769423,1.02311390012091,0.17222267055983,0.0514508723599633,0.880994976127118,13,6,0,1,2,0,0.3,0.1,0.03,0.1,0.05,0.03,0.2
"83",1.06465620206696,0.0969111167769423,1.02553588345279,0.264641574114798,0.0572359963269054,0.918361523574801,11,7,0,1,2,0,0.3,0.1,0.03,0.1,0.05,0.03,0.3
"84",1.06465620206696,0.0969111167769423,0.895580977092237,0.368798042150671,0.0579338842975207,0.942781644042401,10,7,0,1,2,0,0.3,0.1,0.03,0.1,0.05,0.03,0.4
"85",1.06465620206696,0.0969111167769423,0.883259827249717,0.452791366815749,0.0619467401285583,0.948900246936371,10,8,0,1,2,0,0.3,0.1,0.03,0.1,0.05,0.03,0.5
"86",1.06465620206696,0.0969111167769423,0.839457091221121,0.538387273657687,0.063030303030303,0.956968399443787,10,8,0,1,2,0,0.3,0.1,0.03,0.1,0.05,0.03,0.6
"87",1.06465620206696,0.0969111167769423,0.737681359532847,0.647680284554909,0.0651790633608815,0.95686889951279,9,8,0,1,2,0,0.3,0.1,0.03,0.1,0.05,0.03,0.7
"88",1.06465620206696,0.0969111167769423,0.561563387732763,0.754815088391988,0.0646097337006428,0.9596210622222,10,8,0,1,2,0,0.3,0.1,0.03,0.1,0.05,0.03,0.8
"89",1.06465620206696,0.0969111167769423,0.40766116261705,0.857613258129739,0.0670615243342516,0.961362460948118,8,8,0,1,2,0,0.3,0.1,0.03,0.1,0.05,0.03,0.9
"90",1.06465620206696,0.0969111167769423,0.338595678216504,0.925399149770328,0.0686593204775023,0.9697221346385,9,9,0,1,2,0,0.3,0.1,0.03,0.1,0.05,0.03,1
"91",1.06465620206696,0.0969111167769423,0.30328431424059,0.940274371232946,0.0677777777777778,0.969349093616179,8,9,0,1,2,0,0.3,0.1,0.03,0.1,0.05,0.03,1.1
"92",1.06465620206696,0.0969111167769423,0.280080657247913,1.00228051542938,0.0687878787878788,0.967937806176056,8.5,9,0,1,2,0,0.3,0.1,0.03,0.1,0.05,0.03,1.2
"93",1.06465620206696,0.0969111167769423,0.307437242310437,1.03749896614673,0.06910927456382,0.964992574284277,8,9,0,1,2,0,0.3,0.1,0.03,0.1,0.05,0.03,1.3
"94",1.06465620206696,0.0969111167769423,0.37478907396222,1.06457270034283,0.0707897153351699,0.971490008794206,8,9,0,1,2,0,0.3,0.1,0.03,0.1,0.05,0.03,1.4
"95",1.06465620206696,0.0969111167769423,0.362895623782305,1.08768326978639,0.0691735537190083,0.972110669520977,9,9,0,1,2,0,0.3,0.1,0.03,0.1,0.05,0.03,1.5
"96",1.06465620206696,0.0969111167769423,0.401884424557416,1.10119137361679,0.0711386593204775,0.969890738809562,8,9,0,1,2,0,0.3,0.1,0.03,0.1,0.05,0.03,1.6
"97",1.06465620206696,0.0969111167769423,0.408062774056771,1.14357977863051,0.0714233241505969,0.96767658846581,9,9,0,1,2,0,0.3,0.1,0.03,0.1,0.05,0.03,1.7
"98",1.06465620206696,0.0969111167769423,0.372842134010014,1.20539492691336,0.0678053259871442,0.968123279662631,9,9,0,1,2,0,0.3,0.1,0.03,0.1,0.05,0.03,1.8
"99",1.06465620206696,0.0969111167769423,0.447151216523983,1.21110724381891,0.0688429752066116,0.969055645762278,8,9,0,1,2,0,0.3,0.1,0.03,0.1,0.05,0.03,1.9
"100",1.06465620206696,0.0969111167769423,0.356994123340346,1.22203982699155,0.0677869605142332,0.969752653216527,8,9,0,1,2,0,0.3,0.1,0.03,0.1,0.05,0.03,2
"101",1.06465620206696,0.0969111167769423,1.05282318750355,0.0830241704838985,0.0422589531680441,0,15,1,0,1,2,0,0.3,0.1,0.03,0.1,0.05,1,0.1
"102",1.06465620206696,0.0969111167769423,1.05869748627994,0.155993939792581,0.0487603305785124,0,15,1,0,1,2,0,0.3,0.1,0.03,0.1,0.05,1,0.2
"103",1.06465620206696,0.0969111167769423,1.0836871485841,0.243685663079891,0.0544719926538108,0,12,2,0,1,2,0,0.3,0.1,0.03,0.1,0.05,1,0.3
"104",1.06465620206696,0.0969111167769423,1.08369903538475,0.335659617753229,0.0570339761248852,0,11,2,0,1,2,0,0.3,0.1,0.03,0.1,0.05,1,0.4
"105",1.06465620206696,0.0969111167769423,1.08902537458795,0.443432041967959,0.0594398530762167,0,10,2,0,1,2,0,0.3,0.1,0.03,0.1,0.05,1,0.5
"106",1.06465620206696,0.0969111167769423,1.11021469459129,0.522849063989842,0.0611019283746556,0,9,2,0,1,2,0,0.3,0.1,0.03,0.1,0.05,1,0.6
"107",1.06465620206696,0.0969111167769423,1.11400587860718,0.660086617283692,0.0631588613406795,0,9,1,0,1,2,0,0.3,0.1,0.03,0.1,0.05,1,0.7
"108",1.06465620206696,0.0969111167769423,1.04144572537104,0.725365148490543,0.0641230486685032,0,9,1,0,1,2,0,0.3,0.1,0.03,0.1,0.05,1,0.8
"109",1.06465620206696,0.0969111167769423,1.02555264928789,0.830413147173498,0.0650413223140496,0,8,1,0,1,2,0,0.3,0.1,0.03,0.1,0.05,1,0.9
"110",1.06465620206696,0.0969111167769423,1.0721150511112,0.928222575645992,0.0653627180899908,0,9,1,0,1,2,0,0.3,0.1,0.03,0.1,0.05,1,1
"111",1.06465620206696,0.0969111167769423,1.08141102879558,1.06434887028254,0.0645087235996327,0,9,1,0,1,2,0,0.3,0.1,0.03,0.1,0.05,1,1.1
"112",1.06465620206696,0.0969111167769423,1.23004630704972,1.11495963850107,0.0656841138659321,0,9,2,0,1,2,0,0.3,0.1,0.03,0.1,0.05,1,1.2
"113",1.06465620206696,0.0969111167769423,1.28944814527461,1.22577544646644,0.0676675849403122,0,8,2,0,1,2,0,0.3,0.1,0.03,0.1,0.05,1,1.3
"114",1.06465620206696,0.0969111167769423,1.42319193957916,1.31246738026474,0.0682644628099174,0,9,1,0,1,2,0,0.3,0.1,0.03,0.1,0.05,1,1.4
"115",1.06465620206696,0.0969111167769423,1.22328999944732,1.39724013498342,0.0676124885215794,0,9,2,0,1,2,0,0.3,0.1,0.03,0.1,0.05,1,1.5
"116",1.06465620206696,0.0969111167769423,1.58798516209524,1.50979470447209,0.0672359963269054,0,9,1,0,1,2,0,0.3,0.1,0.03,0.1,0.05,1,1.6
"117",1.06465620206696,0.0969111167769423,1.38887139683587,1.65129246948763,0.0684664830119376,0,9,2,0,1,2,0,0.3,0.1,0.03,0.1,0.05,1,1.7
"118",1.06465620206696,0.0969111167769423,1.15914993376018,1.62762812830089,0.069228650137741,0,8,1,0,1,2,0,0.3,0.1,0.03,0.1,0.05,1,1.8
"119",1.06465620206696,0.0969111167769423,1.49753475693474,1.85256987394595,0.0668411386593205,0,8,2,0,1,2,0,0.3,0.1,0.03,0.1,0.05,1,1.9
"120",1.06465620206696,0.0969111167769423,1.65390919048279,1.92021327630214,0.0693572084481175,0,9,1,0,1,2,0,0.3,0.1,0.03,0.1,0.05,1,2
"121",1.06465620206696,0.0969111167769423,1.05891251864704,0.0310985222941964,0.0350045913682277,0.686373438043533,19,3,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.1
"122",1.06465620206696,0.0969111167769423,1.04638628128068,0.0397669943636066,0.0389348025711662,0.860698364078671,20,5,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.2
"123",1.06465620206696,0.0969111167769423,1.01213524706966,0.0777460131783664,0.0450413223140496,0.912305728766176,17,6,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.3
"124",1.06465620206696,0.0969111167769423,0.985679971403675,0.133231009220112,0.0489623507805326,0.933536069461867,15,6,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.4
"125",1.06465620206696,0.0969111167769423,0.879020289950661,0.0964736706989198,0.0511111111111111,0.955574803233884,14,7,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.5
"126",1.06465620206696,0.0969111167769423,0.849228904368605,0.153196174274896,0.0512304866850321,0.958360896482612,15,7,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.6
"127",1.06465620206696,0.0969111167769423,0.58210063351642,0.329750736101327,0.0565564738292011,0.956407720841751,11,7,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.7
"128",1.06465620206696,0.0969111167769423,0.134469574386197,0.23113146825652,0.0576216712580349,0.963929574111023,12,8,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.8
"129",1.06465620206696,0.0969111167769423,0.0862754974894128,0.153952166079831,0.057465564738292,0.969176270257835,12,8,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.9
"130",1.06465620206696,0.0969111167769423,0.0575351777454757,0.128865643918256,0.0568870523415978,0.969678490149733,14,8,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1
"131",1.06465620206696,0.0969111167769423,0.0498454269566165,0.130640219692291,0.0552341597796143,0.964292655903116,14,7,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.1
"132",1.06465620206696,0.0969111167769423,0.0550008283424451,0.110187546153977,0.055702479338843,0.969073086021092,16,7,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.2
"133",1.06465620206696,0.0969111167769423,0.0429506480799786,0.103887685857681,0.0540128558310376,0.968385192250378,15,7,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.3
"134",1.06465620206696,0.0969111167769423,0.0329590573211581,0.100806946134381,0.0535353535353535,0.969895305145688,14,7,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.4
"135",1.06465620206696,0.0969111167769423,0.0338329164244709,0.126798383970122,0.0544260789715335,0.97027802477063,17,7,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.5
"136",1.06465620206696,0.0969111167769423,0.042140484887159,0.11205990297694,0.0542607897153352,0.971538253276155,15,7,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.6
"137",1.06465620206696,0.0969111167769423,0.0400459531673587,0.127520297096347,0.052653810835629,0.972342718439698,17,7,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.7
"138",1.06465620206696,0.0969111167769423,0.0319495290733207,0.137278256176155,0.054315886134068,0.966622190160148,17,7,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.8
"139",1.06465620206696,0.0969111167769423,0.0353641681887193,0.119203417670168,0.0554820936639118,0.969514197280529,15,7,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.9
"140",1.06465620206696,0.0969111167769423,0.0403440531781512,0.140478858035946,0.0532415059687787,0.969187609839631,15,7,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,2
"141",1.06465620206696,0.0969111167769423,1.06453254972993,0.0356481517951545,0.0342240587695133,0,22,1,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,1,0.1
"142",1.06465620206696,0.0969111167769423,1.06902189067093,0.0750407404427314,0.0396877869605142,0,17,1,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,1,0.2
"143",1.06465620206696,0.0969111167769423,1.07002887014273,0.106043778848964,0.0425987144168962,0,17.5,1,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,1,0.3
"144",1.06465620206696,0.0969111167769423,1.05332539181689,0.161413197930952,0.0456106519742883,0,15,2,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,1,0.4
"145",1.06465620206696,0.0969111167769423,1.0783219006734,0.190210691146384,0.0481542699724518,0,14,1,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,1,0.5
"146",1.06465620206696,0.0969111167769423,1.07495330297318,0.218923532066505,0.0498438934802571,0,14,1,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,1,0.6
"147",1.06465620206696,0.0969111167769423,1.05879409377418,0.263716054925309,0.0516345270890725,0,13,1,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,1,0.7
"148",1.06465620206696,0.0969111167769423,1.08262780653417,0.311083500051812,0.0545087235996327,0,13,1,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,1,0.8
"149",1.06465620206696,0.0969111167769423,1.08995747667942,0.36608927379485,0.0561524334251607,0,11,2,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,1,0.9
"150",1.06465620206696,0.0969111167769423,1.09050089281676,0.421934689956187,0.0562442607897153,0,11,2,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,1,1
"151",1.06465620206696,0.0969111167769423,1.0666841455858,0.477135931648739,0.0575114784205693,0,11,1,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,1,1.1
"152",1.06465620206696,0.0969111167769423,1.07408189340087,0.479452470271861,0.0578971533516988,0,11,1,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,1,1.2
"153",1.06465620206696,0.0969111167769423,1.12091706772705,0.557281104352729,0.0593112947658402,0,10,1,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,1,1.3
